t,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40
53,-0.792878958,2.40771671,0.727202718,-0.795939595,-0.812679111,-0.107544951,-0.53541822,1.803109687,0.692069597,-0.187982213,-1.261468806,0.349426843,-0.671138378,1.273590074,1.481996531,-0.66700237,-0.396226358,-1.08953421,0.352370581,0.421791256,1.498068581,-0.807319867,-0.381505674,-0.62038151,0.065672176,1.521926309,-0.636603416,1.358209275,0.832751318,1.129869688,-1.156366111,0.69861652,-0.440957884,-1.113493967,-0.883258917,-0.307213027,1.07940447,0.418792867,-2.500731579,0.051923219
54,0.539797513,1.423489045,-2.002344495,1.042033055,0.858707826,-1.463197143,-2.190784246,-1.099305836,-0.395742161,0.685675489,1.79558121,0.016803985,-0.594526609,-0.346239593,-0.197469947,-0.722844585,2.020431162,-1.237396247,-0.280653663,0.165039524,1.544195421,0.355145152,-1.42899112,-1.343296448,-0.341456983,-0.633644239,0.304091159,0.827284633,-0.269477903,-0.368050861,-0.813759498,-1.050170013,1.572823916,1.414891825,1.129909316,0.798107883,0.12555877,-0.910866375,-0.170108802,-1.073920701
55,0.934412233,-1.330881705,1.098824922,1.446227484,0.160540392,0.557454721,0.412242547,-3.60541801,-1.156800692,0.432643372,-0.367600212,0.162533169,0.799215183,0.966825377,-2.022585996,0.385670455,0.836463393,-0.420724786,-0.653426142,-0.158084175,0.431693652,0.402327407,0.061768557,-0.488554881,-0.082343012,1.82988373,0.851662379,-0.352208475,0.818082416,0.06369537,-1.644258479,1.976966002,0.988809349,1.197903525,0.653960272,-0.395013154,0.631069303,1.217851699,0.198768439,-1.04231622
56,-0.440378859,-1.07868933,-0.129341062,0.068016284,-0.615542566,-0.001662792,-1.1789367,0.479282765,1.037895863,-1.153202074,-0.617649586,1.344347593,-0.430951547,0.575136397,3.412932602,0.236144422,0.390471745,0.589083235,0.590744732,1.952855515,-0.607354431,0.173547474,-0.286506146,1.054369499,1.026337437,-0.25161799,2.147926807,-1.539161466,-0.352307796,-1.227160303,-0.460313241,-0.3489156,-0.046223733,-1.255725116,-1.168905982,1.075507383,-0.372434691,0.724145871,-0.261761001,-1.176877556
57,-1.576074819,1.536188876,-1.634674112,0.826949585,0.924807375,-1.90702761,0.182396963,-0.029113925,0.574121368,1.287390913,-1.847035711,1.398925227,-0.343897013,-2.171874078,-0.201969726,0.272435686,1.105135747,-0.326772811,-0.617212504,0.072071816,-1.153032152,1.881784228,-0.019951472,0.039820698,0.606656509,1.19417338,-0.95707261,-0.026451236,-0.566061882,-0.190821715,-0.3047194,-0.337005272,0.890996782,0.769563412,0.445910877,1.327968815,1.25536208,-0.428549233,-0.430836225,-0.000848724
58,-0.943921117,-0.177514163,-0.493382609,1.127945288,0.057934868,1.850682213,-0.733285832,-1.690691251,1.031506618,-0.385813287,-0.550492444,0.346793804,-1.469053767,-0.294548945,-0.784125954,0.957568392,0.795889977,0.695984483,-1.056080012,-1.308185905,1.140877022,-2.409045235,-1.277901992,-0.695607382,-0.286861392,-0.587266513,-0.967794601,0.559279702,-0.988681151,1.059519819,-1.361058279,-0.094657555,0.116071039,0.242328167,1.021240466,0.461253719,-1.255362184,1.138968621,0.640180594,-0.140616451
59,0.432756485,0.636883112,-0.008909963,1.395232452,0.057422432,0.059056018,-0.306849013,0.803992202,-0.555283436,-1.884884012,1.406341939,0.537887108,0.205158515,-1.681968566,-0.032425503,0.490156557,0.723752111,0.889878549,-0.007452501,-0.222636721,-1.567150475,1.037109242,0.104320148,0.925761013,-0.301189273,-0.258716072,1.61186914,1.526668161,-0.760700879,-0.30472826,-0.52091896,-0.070214865,0.631948688,0.33819935,-2.062560049,0.088018081,-0.665065579,-0.584204316,-0.190772227,2.028588528
60,0.416176073,-0.090565942,-0.185669733,-0.764495566,-0.381556574,-0.810193382,0.105443806,0.226389421,-0.653528671,0.140183671,1.695600344,1.557249513,1.278501287,1.630893731,-1.505614447,-0.345423823,0.742794604,0.255592094,-2.506390148,-1.417216155,-0.881592331,-0.330715598,-0.736304844,-2.11870326,-0.121492189,1.136888321,-1.049766913,0.267826773,0.77220538,0.542789644,0.90393653,0.209213259,-0.853768938,0.208032536,-0.832543843,-0.356107467,-1.164626902,1.216562463,-1.172846603,2.120438331
61,1.597788553,0.79104302,0.438586962,1.57115458,0.055321372,1.645651513,0.378339902,-3.004550222,-1.407025438,2.987415469,-0.319955675,-1.042606937,1.148395099,-0.754488605,1.898199718,1.515275711,-0.207408014,1.432061359,1.916653173,-1.186570169,-1.065532444,0.157999301,2.43189958,0.307243515,0.240116563,-0.460943936,0.293663815,0.231897761,0.098693605,3.014333866,1.62679764,0.405180338,1.192629651,-0.858883743,0.807835242,-1.776494199,-0.282984325,-1.531877213,-0.110016112,1.844506546
62,2.107222826,0.038389635,1.436212469,0.073621129,0.800629189,0.306595257,-1.338449156,0.941748731,-0.604034941,0.807764685,0.659868143,0.81724549,0.391080441,-0.217325247,-0.450446346,0.3825927,0.331784621,1.507353127,0.350203343,1.700567969,-0.169681866,0.707340694,-0.502784607,1.094188674,0.796529464,1.6948442,2.684709158,-0.138510195,-0.395558968,-0.108656576,1.35346795,-0.284521379,-0.105303719,0.94031037,-0.057536268,-0.103240714,-1.112392041,1.804198484,1.734983899,-2.633836597
63,1.719876113,1.08397196,-0.267354987,-0.205905081,-0.166838782,-0.707443318,-0.991562706,-0.98134306,1.602631605,-0.989170208,1.226440832,0.017026829,-2.384868732,-0.675799113,0.829084467,-0.530009473,-1.035260978,-0.587454311,-0.128330853,0.841527557,-2.134086017,-2.252897962,0.638437969,-0.412430057,-0.823114037,0.464834987,-0.140478476,2.081361878,-1.367636827,0.415570725,-0.87091551,-0.558706809,0.20549581,-0.343130853,0.918547525,-0.79755611,-1.989000013,-0.105243509,0.140701842,-1.277745306
64,0.678591939,-0.933018758,0.799185075,-1.353594245,-1.109007049,0.860715712,1.599896581,-2.51043985,-0.466342409,1.431413127,-0.773443776,1.114994655,0.092077144,-0.425004033,1.602889664,-0.570396372,0.619083576,-0.235819616,-0.447936472,-1.263840056,-0.232891819,2.686082593,-1.497519124,-1.353678614,-1.011260754,-0.05666124,-1.987546534,1.213895631,-0.195792139,-0.600792484,-0.088042388,-1.376594144,-0.634813881,-1.249572773,-0.847778888,-0.417547758,-2.440770048,1.640866517,-0.261425566,0.626204862
65,-0.074659682,0.460440132,-0.550669366,-0.959955689,1.095789725,-0.07481012,-0.2004998,2.815818242,-0.648432175,1.803833532,-1.266607688,0.821816671,-0.029509857,-0.408209237,0.306413567,-0.757957143,1.104380393,2.478859157,0.604219491,-0.865327053,1.146995693,-1.822039884,1.635520164,0.720062171,-1.423517073,-0.606161443,0.365813797,-0.472029088,-0.328886826,-0.224614017,-0.931736575,1.404511539,1.519893949,0.286086024,-1.084493268,0.856661964,-1.166249156,-0.59154353,-1.376967914,-0.621876101
66,-0.146291025,1.256591684,1.226888259,-1.357664885,-0.642088583,-0.769213273,1.763832066,0.989531205,0.473813414,0.122095893,0.536267377,-0.360833831,-0.662745527,-0.073552101,-0.938389626,-0.722283477,-0.63203364,0.278579172,0.38914291,-0.302644951,0.62760124,1.896494556,-3.314503636,-1.058909988,-0.350740461,-2.057681426,0.591104764,-0.099494859,1.247167997,-1.209824324,1.662534635,-1.434775678,0.468568217,-0.344579867,0.842172766,-0.439830245,-1.259836085,1.269541814,-0.795414962,-1.303629276
67,-0.572522252,1.772466184,-0.61073174,-1.074852857,-0.67809539,-0.00281251,-0.464718968,-2.281494472,-0.968620013,-1.044433894,0.506936226,1.427286115,0.236866298,-0.479391829,1.229722883,1.173038198,-2.218404401,1.131856361,1.820558904,0.026421432,-2.362698038,-1.792406823,1.301087199,-0.046749139,-0.388639983,0.145300939,-0.078230901,-1.082920931,1.818790276,1.867774637,0.451498601,0.731601026,1.862596975,-0.666782547,-0.40464489,0.228446853,-0.104725961,-1.928235271,-0.556265737,-1.080730499
68,0.626457624,-0.015825887,-0.351349685,-0.331296198,-0.422427338,-0.885593446,1.023392495,0.483677882,-0.100599325,1.393725289,-0.150698792,-0.883036986,0.434705223,0.644650953,1.65447049,0.179988793,0.581699617,-1.210102891,-1.030565616,-1.474393291,0.94566118,-0.537814694,-0.994176327,0.601926238,-0.181595104,0.240451794,-0.879918265,0.464335537,1.557178217,-1.613883271,-1.173767891,0.282339385,-2.085101851,-0.509492929,-0.192124229,0.815365678,1.102087742,-0.10603565,-2.50060767,-2.129305629
69,1.933644584,1.088816943,-0.031196845,0.383384687,-1.264936867,-1.221631801,-1.223117349,1.833920884,-1.746681448,-0.503114513,-1.058009029,-1.798047642,0.366937774,1.050243673,0.183381605,-0.928791807,-0.767861575,-0.9953503,-0.57145195,-0.41049005,-0.102190414,0.62278697,0.432966599,2.92246817,0.556126155,0.284091206,1.881579311,1.180604835,1.873091151,0.011006245,-0.944191612,-1.388617261,1.01202742,1.183475032,-1.896542415,0.934035267,-1.708822644,-2.429151678,-0.961944213,-0.410452391
70,2.175558585,0.763009976,-1.068348376,-1.37331549,-1.498237327,-0.538183103,-0.667134796,-0.722401361,1.051845599,-1.867599241,-1.326097397,-1.925319304,-0.72702512,-0.61145996,-0.04420629,-0.510692616,-1.023340164,0.639171321,1.145417673,0.362719897,0.517059516,0.955062076,-0.244417107,-0.191326057,-0.528340059,-0.179331695,0.231563558,-0.219524847,-0.228128802,-0.353078266,-1.882141487,-0.723711716,-1.355471251,-2.326620121,0.644931804,0.143888409,-0.956922283,-0.2741339,1.051596263,1.356544376
71,-0.70726455,-1.556431785,0.188546621,0.26047154,0.580369404,-0.146076031,0.750709977,-0.669013146,0.342853554,1.733517304,-1.268367615,-0.73182114,0.110839028,1.162909893,1.814229916,-1.779129074,1.250856507,1.388223756,0.920184024,-1.373604102,-0.243721684,1.018572999,-1.732589678,0.825412067,-0.257172774,-1.990672329,-2.023424869,-1.050915229,0.178001121,-0.026893203,1.121422607,-0.446455358,-0.775589043,-0.043884746,0.694120713,-0.763761099,-0.167058565,-1.539976616,0.482295046,2.5531116
72,-1.367454079,0.924262587,0.861101003,0.541913337,-2.224928423,-0.204164569,-1.634625464,-0.677244579,-1.998513046,-0.455688687,-1.060208264,0.140709726,0.62987057,0.527790448,0.327520085,1.328834848,1.808908429,-0.186872259,0.217847418,0.951733584,0.84943419,-2.247191802,1.680910372,-1.992141337,-0.814460819,-0.500638792,-2.048852188,-0.259592254,-0.148540938,1.177495657,-0.292059503,-0.209657573,0.31330059,0.319449378,-0.953865378,0.217140249,0.257611094,0.40779099,-0.18332355,0.41155748
73,-0.881818539,0.170352956,1.631742751,0.934073074,0.950222831,-0.736042025,1.141078321,0.033442974,-0.484774501,-0.728756789,-0.87034729,-1.190946768,-1.042510126,1.042735268,-0.642171957,1.197154741,1.637771251,0.851752464,0.430862693,-0.43959243,-0.501399059,-0.017687909,0.137848197,2.651389274,0.307808484,0.673530017,0.693402945,1.130754024,1.887479054,-0.429140772,0.975168836,0.338653596,-1.356764983,0.711704705,-0.732353565,1.791018101,-0.4085434,0.340616623,-0.975738993,-1.176429278
74,0.033777386,-1.241101037,0.428662204,-0.481678218,0.893794876,-0.318008618,-0.790598091,-0.35456043,0.071190229,-1.366554737,-2.108744778,-0.200037511,1.009779226,-2.005227454,-1.533969641,-0.48538737,1.457273667,0.420788591,-1.01029869,-0.588347197,1.751971149,0.447848904,1.2212922,-0.373236816,0.147669477,1.360709212,0.348183562,-0.324081688,0.642792756,0.622915672,-0.804160272,-0.245944719,0.59242975,-0.570091078,0.242561728,1.010426034,0.61301741,0.410146942,-0.765353301,-0.838698469
75,2.287571538,-1.139022976,1.731527646,-0.537460987,1.260110086,-0.841894747,1.281245303,-0.98985548,1.745801093,0.705682188,-1.670715038,-0.015330649,0.138334739,1.624939572,-0.863599596,1.015661182,-0.853367716,0.990524216,0.33346139,0.810252296,1.323373355,-0.333126162,-0.144863353,0.240551977,-1.635263481,1.567309436,-1.010056588,0.135203171,2.628926365,-0.528051339,0.705629485,1.212573569,-0.874781228,-0.262274083,-0.80871664,1.6231338,-0.159786907,1.834230342,0.691264772,1.333797999
76,0.898438289,0.479934418,-0.978325225,0.520726462,-0.649307419,-1.579346842,0.438596732,0.651534268,-2.410890923,-0.486634419,-0.128063264,-3.057313438,-1.85662601,-1.217734482,-0.701563569,-0.252757942,-1.324890544,-1.441807537,1.036010198,1.024223061,-1.3935941,-1.400569875,0.331851976,1.998576894,-0.359030471,-0.214856471,0.342305376,1.10100177,-1.005473824,-0.66532194,-0.247992941,0.031406789,0.006239179,-0.00469686,-0.808052206,1.113456976,1.080110098,-0.977170507,0.00877915,0.364644752
77,-0.585748405,-2.186518789,1.652813153,0.073114983,-0.448393332,-1.274565163,-0.747896527,1.26736301,0.333452651,-0.642307453,0.681847725,0.791124074,0.394161142,0.772307287,-1.66156877,0.054778801,0.466029039,-0.073781503,-1.071091952,0.918283462,0.82322911,2.352134584,0.918102261,-1.443710904,0.010849003,-0.766608721,1.009185332,0.372290212,1.093435587,1.276788875,-0.378141125,-0.927008922,-0.154100054,0.129944342,0.660970004,1.371280807,-0.783163386,0.98883204,-2.324831521,-1.311476064
78,-0.163434237,0.908617434,0.153878906,0.460968062,0.172781397,-0.027126347,0.297155224,0.190013597,2.26747981,-0.240134725,0.106794758,-0.132756775,0.756677576,1.102367522,0.486516117,-0.549851479,-0.147019297,0.939948806,-0.042790652,-0.731748034,0.055348662,-0.556329645,-0.523170575,-0.362367619,-1.103028332,-0.591140946,0.326004612,0.050040635,-1.321852232,-0.577924215,-1.022019129,-0.391913374,0.800072881,0.351184998,0.692505241,0.537994668,0.715250109,-1.911551336,-0.28262061,-0.367912125
79,-0.768371674,0.87210065,1.4196453,1.948846241,-0.792243733,-0.33772818,-0.104694667,0.097087141,-0.443482706,0.867635602,1.774189843,-0.412688286,0.435085471,0.343897349,1.038370391,-1.408291025,-1.430609338,-1.31145817,1.541556571,0.677878251,0.801566525,-0.574726515,-0.102182988,-1.143283397,-0.169456683,-0.619694976,-0.125876779,0.462376551,1.265364168,-0.544768683,-1.603807541,0.882722632,-0.082557881,0.642712074,-1.22966798,0.648049188,0.670833312,1.685661273,0.780228476,0.848212666
80,-0.477910349,0.13875715,-0.577237969,0.722995818,0.972886127,0.225902956,-0.062715953,1.283827123,-1.900902125,1.050965043,-1.059021866,0.510408302,0.507297537,0.755913198,0.743535937,-0.206127016,-1.699152325,0.605316938,-0.407194869,-0.424858289,1.637028152,0.339789732,-0.116870185,1.108449282,0.480183516,1.572037696,-0.166712375,-0.335684521,0.136813644,-0.528046756,0.905845174,1.215630748,0.453359745,-1.148322967,1.2592543,1.320525166,0.066918657,-0.452904457,-1.220999052,0.001659197
81,-0.427860626,1.021485807,0.926444775,1.626602241,-0.490466193,-1.782608964,1.662363349,0.473676655,1.753685797,0.188889322,-1.202929002,0.433250444,-0.228355488,0.112198175,-0.114761198,0.977718298,0.654787109,0.185755168,0.899097969,2.36180898,-1.238670426,0.680265191,-0.627563149,2.08794659,0.560438638,-0.142235171,-0.750049085,-1.141350301,-0.394240204,0.427043016,1.563233924,-1.185312679,0.404925269,-0.805924251,1.328008256,-0.275072448,-1.277369539,1.574388868,-3.034225876,0.635696418
82,-0.65356206,0.940988204,-0.734559334,1.309925091,-0.315951129,-0.77945274,-2.849680009,-0.718935712,0.266618778,0.919622863,-1.29545116,0.815530155,-0.998058566,-0.808030872,0.33260548,1.424852426,-0.496972196,-0.591093013,-1.153191068,-0.419315839,1.035673377,0.609036206,1.012356777,-1.261123974,-0.952379286,0.509240077,-0.318568921,-1.097548107,-1.290270514,-1.401025752,0.906272054,-0.364511375,-0.591253132,1.35024107,-1.216275532,0.909818823,-0.082429844,-0.534516037,-0.031643121,-1.531616
83,0.200885163,1.284737262,-0.494803295,-0.995273158,-1.643212243,-2.761375541,0.936959626,2.579878715,-1.455276755,-0.41283109,0.487682529,0.320570503,-0.264664754,1.114313672,-0.537655288,1.321422443,0.688214033,0.319248599,0.097365637,-0.849822456,-0.28486207,0.182916125,0.368959334,-1.91909366,-0.047456426,-1.421414946,1.055595824,1.694749189,-1.374106433,-1.050615027,1.285654639,1.017099233,0.042493779,-0.074166125,0.240015383,0.485647196,-2.627610418,-1.926962924,1.731761122,-1.465676416
84,0.863279029,0.47331325,-1.309029691,-0.238171174,-0.202050805,-0.371660432,-0.556319623,1.89266648,0.695856664,-1.101584283,1.144974146,-0.338945293,-0.441833741,0.121277153,-1.885023177,0.585057756,0.804916475,-1.638090509,1.121836693,-2.003653173,-0.34999676,-0.863201859,-0.866757207,0.258641402,-0.959831221,-0.289240906,-0.226791024,1.019450681,-0.590789396,0.501799792,-0.204068855,0.905341088,1.133478007,-0.808146346,-1.389661902,-0.176723715,-0.645893809,0.217615418,1.174642928,0.089790941
85,0.934583418,-0.327948569,-1.011628741,-1.870336155,-1.675153851,-3.282426414,0.455285043,-0.181301932,1.144183808,0.299597616,1.187990367,1.925430916,-1.329577489,-0.996770462,-0.446432072,-0.584530691,0.592362017,1.760484689,-0.401981243,1.413905912,1.227278239,-0.61859763,0.834022209,1.209168014,0.072874938,-0.014831995,-1.006446801,-0.868750963,2.49886163,-1.880356401,0.683108291,-0.639185968,-1.48339624,-1.593327686,1.618368145,1.236672639,0.087985867,-3.112433505,-0.906650969,0.259246091
86,1.193342371,-0.350879643,1.745828364,-1.818164868,-1.803881386,-1.916218816,-1.959328916,2.309213907,0.379210891,0.800217829,0.810194231,0.418264689,-0.385526265,0.69457187,0.301335088,-0.662239629,-0.385625884,1.796820397,1.525316874,-1.815886028,-2.201400333,0.720403837,-0.801244868,-1.486034134,-0.351328347,-0.764019,0.624728415,-0.320972299,0.666380193,0.090015781,-2.590448664,0.276827405,-1.091310697,0.293646602,-1.046656453,0.896316986,-0.151771647,1.469264342,-1.665333006,0.526079004
87,0.256856649,0.562049274,0.511092046,-0.014265876,0.556136063,-0.028449597,0.778918477,1.255089071,-0.431672901,-0.190273383,-1.202053679,1.166401518,0.100116524,1.157685047,1.298723498,-0.618763022,-1.550928078,0.167146955,0.867086886,0.239114143,-0.435110159,0.602268508,0.052914866,0.563701643,-0.526211504,-1.279505886,0.849248786,-0.467559628,1.095390028,-1.005873455,-0.115259748,2.381006,1.705078631,-0.895875088,-1.482465492,1.858358223,0.46269328,-0.03258234,0.529793482,-1.945949311
88,-0.547172861,-1.929243698,-0.962671767,-0.810273822,-2.350088171,-2.561737352,-1.790149023,-0.111692538,-0.287554943,0.110555404,0.158930161,-1.195509595,0.84491643,0.932571442,1.091411686,-0.075121006,-1.82154405,-0.850489237,-0.504380699,-0.294008632,-0.292357031,-0.787800994,1.431911759,-1.233316109,-1.46625021,-0.871390494,-0.239661019,-2.103100292,0.705994754,0.05944663,-0.966706529,1.13264307,0.035604212,-1.849952337,1.040628624,1.120812041,-0.635171294,1.863646789,0.193763546,-0.449351931
89,0.028354418,-0.764944694,-0.416742425,-0.555052416,-0.547669532,-2.265943272,1.259414158,-0.394041633,0.538423001,0.56907478,1.353170389,0.060584179,-0.473875529,-0.830769056,-0.764978931,-0.796841232,0.975228655,-1.695951205,-1.296842121,-2.288383932,0.448517771,0.083640033,-0.971653441,0.462120984,0.987814181,0.196378815,0.691888015,-0.431452033,-1.108570428,1.702414221,2.331384556,-0.54803511,0.146820137,-1.964348492,-0.137576065,0.047500392,1.820856362,0.072855621,-1.176978793,0.863717188
90,0.187477285,0.661256155,-1.171907642,-0.482480257,0.464940245,-0.842648489,-0.90721385,-0.199479222,2.500180758,-0.466082655,1.262564423,1.373474018,-0.951166416,-0.161043541,-2.505156781,-1.223815009,1.551004343,1.144982615,0.275889385,0.947068076,-1.743413527,0.156226063,1.623460066,-1.232278068,0.083093331,-0.267222014,0.213345042,1.673588834,1.795641049,0.467292934,-0.04862255,1.013234109,-0.252924891,0.82623102,-1.190072043,0.000740539,1.341281025,1.966703959,0.15418046,-0.278358942
